galContentId,galTitle,galWebImageUrl,galSearchKeyword,processedLocation,galPhotographyLocation
2760982,"남평문씨본리새거지, 인흥마을",http://tong.visitkorea.or.kr/cms2/website/82/2760982.jpg,"?2021 대한민국 관광공모전(사진), 능소화피는 골목길, 대구광역시 달성군, 남평문씨본리세거지, 인흥마을, 민속마을, 꽃",대구광역시 달성군,대구광역시 달성군 화원읍
2760981,백아산의 구름다리,http://tong.visitkorea.or.kr/cms2/website/81/2760981.jpg,"?2021 대한민국 관광공모전(사진), 백아산의 구름다리, 전라남도 화순군, 백아산 하늘다리, 화순팔경, 화순8경, 출렁다리, 대교, 교량, 눈, 설경, 겨울",전라남도 화순군,전라남도 화순군 백아면
2760979,코끼리 바위와 은하수,http://tong.visitkorea.or.kr/cms2/website/79/2760979.jpg,"?2021 대한민국 관광공모전(사진), 코끼리 바위와 은하수, 충청남도 서산시, 서산 황금산, 야간 관광, 야경 명소, 별, 은하수",충청남도 서산시,충청남도 서산시 대산읍
2760978,하얀크림을 바른 울산바위 바게트,http://tong.visitkorea.or.kr/cms2/website/78/2760978.jpg,"?2021 대한민국 관광공모전(사진), 하얀크림을 바른 울산바위 바게트, 강원도 속초시, 명승 제100호, 설악산 국립공원, 암봉, 눈, 설경, 겨울",강원도 속초시,강원도 속초시 설악동
2760977,오름의 꽃,http://tong.visitkorea.or.kr/cms2/website/77/2760977.jpg,"?2021 대한민국 관광공모전(사진), 오름의 꽃, 제주특별자치도 제주시, 제주도, 제주 라프, 별빛 축제, 야간 관광, 야경 명소",제주특별자치도 제주시,제주특별자치도 제주시 조천읍
2760976,연천 호루고루성,http://tong.visitkorea.or.kr/cms2/website/76/2760976.jpg,"?2021 대한민국 관광공모전(사진), 석양의 해바라기, 경기도 연천군, 연천 호로고루성, 사적 제467호, 꽃, 가을, 추경",경기도 연천군,경기도 연천군 장남면
2760974,동틀 무렵 황매산 철쭉,http://tong.visitkorea.or.kr/cms2/website/74/2760974.jpg,"?2021 대한민국 관광공모전(사진), 동틀 무렵 황매산 철쭉, 경상남도 합천군, 황매산 군립공원, 봄, 꽃",경상남도 합천군,경상남도 합천군
2760973,끓어오르는 남한강,http://tong.visitkorea.or.kr/cms2/website/73/2760973.jpg,"?2021 대한민국 관광공모전(사진), 끓어오르는 남한강, 충청북도 충주시, 눈, 설경, 겨울, 물안개",충청북도 충주시,충청북도 충주시
2760964,세량지의 봄,http://tong.visitkorea.or.kr/cms2/website/64/2760964.jpg,"?2021 대한민국 관광공모전(사진), 세량지의 봄, 전라남도 화순군, 저수지, 산벚꽃, 반영, 물안개",전라남도 화순군,전라남도 화순군 화순읍
2760963,화성의 봄,http://tong.visitkorea.or.kr/cms2/website/63/2760963.jpg,"?2021 대한민국 관광공모전(사진), 화성의 봄, 경기도 수원시, 수원화성, 사적 제3호, 유네스코 세계문화유산, 유네스코 세계유산, 성곽, 문화유적, 철쭉, 꽃",경기도 수원시,경기도 수원시 장안구
2760962,충주호,http://tong.visitkorea.or.kr/cms2/website/62/2760962.jpg,"?2021 대한민국 관광공모전(사진), 산에는 눈꽃 강에는 안개꽃, 충청북도 충주시, 충주호, 호수, 눈, 설경, 겨울, 물안개",충청북도 충주시,충청북도 충주시
2760961,순천만자연생태공원,http://tong.visitkorea.or.kr/cms2/website/61/2760961.jpeg,"?2021 대한민국 관광공모전(사진), 가을의 얼굴, 전라남도 순천시, 순천만습지, 순천만자연생태공원, 명승 제41호, 순천만 갈대밭, 생태관광, 일몰, 석양, 낙조",전라남도 순천시,전라남도 순천시 대대동
2760960,좌학 은행나무 숲,http://tong.visitkorea.or.kr/cms2/website/60/2760960.jpg,"?2021 대한민국 관광공모전(사진), 가을숲의 아침, 경상북도 고령군, 다산문화공원, 좌학 은행나무 숲, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",경상북도 고령군,경상북도 고령군 다산면
2760959,위양못 이팝나무,http://tong.visitkorea.or.kr/cms2/website/59/2760959.jpg,"?2021 대한민국 관광공모전(사진), 이팝나무 있는곳에, 경상남도 밀양시, 위양못 이팝나무, 양양지, 저수지, 밀양팔경, 밀양8경, 밀양 완재정, 봄",경상남도 밀양시,경상남도 밀양시 부북면
2760958,고창읍성,http://tong.visitkorea.or.kr/cms2/website/58/2760958.jpg,"?2021 대한민국 관광공모전(사진), 공생, 전라북도 고창군, 고창읍성, 모양성, 대나무, 소나무",전라북도 고창군,전라북도 고창군 고창읍
2760957,가야산의 가을,http://tong.visitkorea.or.kr/cms2/website/57/2760957.jpg,"2021 대한민국 관광공모전(사진), 가야산의 가을, 경상남도 합천군, 가야산 국립공원, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",경상남도 합천군,경상남도 합천군
2760956,거창 덕천공원,http://tong.visitkorea.or.kr/cms2/website/56/2760956.jpg,"?2021 대한민국 관광공모전(사진), 봄날의 환희, 경상남도 거창군, 거창 덕천서원, 벚꽃, 벚나무, 봄",경상남도 거창군,경상남도 거창군 거창읍
2760955,친수공원의유채꽃,http://tong.visitkorea.or.kr/cms2/website/55/2760955.jpg,"?2021 대한민국 관광공모전(사진), 친수공원의유채꽃, 충청북도 옥천군, 금암친수공원, 유채꽃밭, 봄",충청북도 옥천군,충청북도 옥천군 동이면
2760954,가천 다행이마을,http://tong.visitkorea.or.kr/cms2/website/54/2760954.jpg,"?2021 대한민국 관광공모전(사진), 유채꽃이 피는 마을, 경상남도 남해군, 가천 다행이마을, 유채꽃밭, 봄",경상남도 남해군,경상남도 남해군 남면
2760952,경산 적선가옥,http://tong.visitkorea.or.kr/cms2/website/52/2760952.jpg,"?2021 대한민국 관광공모전(사진), 소화아씨의외출, 경상북도 경산시, 능소화나무, 경산 적산가옥",경상북도 경산시,경상북도 경산시 자인면
2760758,보현사 아침,http://tong.visitkorea.or.kr/cms2/website/58/2760758.jpg,"?2021 대한민국 관광공모전(사진), 보현사 아침, 경상남도 고성군, 고성 보현사, 절, 사찰, 불교, 종교, 약사여래불상, 부처상, 일출, 운무",경상남도 고성군,경상남도 고성군 하일면
2760757,독립기념관,http://tong.visitkorea.or.kr/cms2/website/57/2760757.jpg,"?2021 대한민국 관광공모전(사진), 가을아침, 충청남도 천안시, 독립기념관, 단풍나무숲길, 가을, 추경",충청남도 천안시,충청남도 천안시 동남구
2760752,옥정호의 상고대,http://tong.visitkorea.or.kr/cms2/website/52/2760752.jpg,"?2021 대한민국 관광공모전(사진), 옥정호의 상고대, 전라북도 임실군, 인공호수, 눈, 설경, 겨울",전라북도 임실군,전라북도 임실군 운암면
2760750,소래습지의 아침,http://tong.visitkorea.or.kr/cms2/website/50/2760750.jpg,"?2021 대한민국 관광공모전(사진), 소래습지의 아침, 인천광역시 남동구, 소래습지생태공원, 풍차",인천광역시 남동구,인천광역시 남동구
2760749,억새능선의 오후,http://tong.visitkorea.or.kr/cms2/website/49/2760749.jpg,"?2021 대한민국 관광공모전(사진), 억새능선의 오후, 경상남도 산청군, 황매산군립공원, 억새밭, 가을, 추경",경상남도 산청군,경상남도 산청군
2760747,화엄사,http://tong.visitkorea.or.kr/cms2/website/47/2760747.jpg,"?2021 대한민국 관광공모전(사진), 소원, 전라남도 구례군, 화엄사, 사적 제505호, 구례10경, 구례십경, 절, 사찰, 불교, 종교",전라남도 구례군,전라남도 구례군 마산면
2760743,완재정의 가을아침,http://tong.visitkorea.or.kr/cms2/website/43/2760743.jpg,"?2021 대한민국 관광공모전(사진), 완재정의 가을아침, 경상남도 밀양시, 위양못, 양양지, 저수지, 밀양 완재정, 가을, 추경, 단풍",경상남도 밀양시,경상남도 밀양시 부북면
2760741,솔밭상고대,http://tong.visitkorea.or.kr/cms2/website/41/2760741.jpg,"?2021 대한민국 관광공모전(사진), 솔밭상고대, 충청북도 보은군, 임한리 솔밭공원, 소나무, 눈, 설경, 겨울",충청북도 보은군,충청북도 보은군 탄부면
2760739,위양지의 아침,http://tong.visitkorea.or.kr/cms2/website/39/2760739.jpg,"?2021 대한민국 관광공모전(사진), 위양지의 아침, 경상남도 밀양시, 위양못 이팝나무, 양양지, 저수지, 밀양팔경, 밀양8경, 밀양 완재정, 봄, 물안개",경상남도 밀양시,경상남도 밀양시 부북면
2760738,운조루의봄,http://tong.visitkorea.or.kr/cms2/website/38/2760738.jpg,"?2021 대한민국 관광공모전(사진), 운조루의봄, 전라남도 구례군, 구례 운조루 고택, 국가민속문화재 제8호, 한옥, 장독대, 항아리, 목련",전라남도 구례군,전라남도 구례군 토지면
2760737,초암산 철쭉,http://tong.visitkorea.or.kr/cms2/website/37/2760737.jpg,"?2021 대한민국 관광공모전(사진), 초암산 철쭉, 전라남도 보성군, 일출, 해돋이, 봄, 꽃",전라남도 보성군,전라남도 보성군
2760735,덕룡산의 진달래,http://tong.visitkorea.or.kr/cms2/website/35/2760735.jpg,"?2021 대한민국 관광공모전(사진), 덕룡산의 진달래, 전라남도 강진군, 참꽃, 봄, 일출, 해돋이",전라남도 강진군,전라남도 강진군 도암면
2760732,청산도,http://tong.visitkorea.or.kr/cms2/website/32/2760732.jpg,"?2021 대한민국 관광공모전(사진), 청산에 살어리랏다, 전라남도 완도군, 청산도, 선산도, 선원도, 다도해해상국립공원, 유채꽃, 봄",전라남도 완도군,전라남도 완도군 청산면
2760734,증도의 가을,http://tong.visitkorea.or.kr/cms2/website/34/2760734.jpg,"?2021 대한민국 관광공모전(사진), 증도의 가을, 전라남도 신안군, 태평염생식물원, 유네스코 생물권보전지역",전라남도 신안군,전라남도 신안군 증도면
2760723,진경산수토왕성폭포,http://tong.visitkorea.or.kr/cms2/website/23/2760723.jpg,"?2021 대한민국 관광공모전(사진), 진경산수토왕성폭포, 강원도 속초시, 설악산 토왕성폭포, 명승 제96호, 설악산국립공원, 가울, 추경, 단풍",강원도 속초시,강원도 속초시 설악동
2760722,국가정원산책,http://tong.visitkorea.or.kr/cms2/website/22/2760722.jpg,"?2021 대한민국 관광공모전(사진), 국가정원산책, 울산광역시 중구, 태화강 국가정원, 생태관광지, 생태공원, 태화강 십리대밭, 태화강 십리대숲, 대나무숲, 벚꽃, 벚꽃길, 벚나무, 봄, 드론촬영, 드론사진, 항공촬영",울산광역시 중구,울산광역시 중구 태화동
2760720,법주사의 가을,http://tong.visitkorea.or.kr/cms2/website/20/2760720.jpg,"?2021 대한민국 관광공모전(사진), 법주사의 가을, 충청북도 보은군, 법주사 전경, 법주사 야경, 유네스코 세계문화유산, 유네스코 세계유산, 산사, 한국의 산지 승원, 절, 사찰, 불교, 종교, 속리산, 추경, 단풍",충청북도 보은군,충청북도 보은군 속리산면
2760719,인흥마을,http://tong.visitkorea.or.kr/cms2/website/19/2760719.jpg,"?2021 대한민국 관광공모전(사진), 돌담과찔래꽃, 대구광역시 달성군, 남평문씨본리세거지, 인흥마을, 민속마을",대구광역시 달성군,대구광역시 달성군 화원읍
2760713,모포바위의 일출,http://tong.visitkorea.or.kr/cms2/website/13/2760713.jpg,"?2021 대한민국 관광공모전(사진), 모포바위의 일출, 경상북도 포항시, 모포항",경상북도 포항시,경상북도 포항시 남구
2760714,추색의 위양지,http://tong.visitkorea.or.kr/cms2/website/14/2760714.jpg,"?2021 대한민국 관광공모전(사진), 추색의 위양지, 경상남도 밀양시, 위양못, 양양지, 저수지, 밀양 완재정, 가을, 추경, 단풍",경상남도 밀양시,경상남도 밀양시 부북면
2760715,강원도 인제군 남면,http://tong.visitkorea.or.kr/cms2/website/15/2760715.jpg,"?2021 대한민국 관광공모전(사진), 가을과겨울의 비밀의정원, 강원도 인제군, 추경, 단풍",강원도 인제군,강원도 인제군 남면
2760716,충청남도 논산시 성동면,http://tong.visitkorea.or.kr/cms2/website/16/2760716.jpg,"?2021 대한민국 관광공모전(사진), 한밤의 살구나무, 충청남도 논산시, 봄",충청남도 논산시,충청남도 논산시 성동면
2760717,낙강물길공원의 가을,http://tong.visitkorea.or.kr/cms2/website/17/2760717.jpg,"?2021 대한민국 관광공모전(사진), 낙강물길공원의 가을, 경상북도 안동시, 근린공원, 안동 비밀의 숲, 추경, 단풍",경상북도 안동시,경상북도 안동시 상아동
2760708,명옥헌의 설경,http://tong.visitkorea.or.kr/cms2/website/08/2760708.jpg,"?2021 대한민국 관광공모전(사진), 명옥헌의 설경, 전라남도 담양군, 담양 명옥헌 원림, 명승 제58호, 겨울, 눈",전라남도 담양군,전라남도 담양군 고서면
2760984,명품소나무와 운해바다,http://tong.visitkorea.or.kr/cms2/website/84/2760984.jpg,"​2021 대한민국 관광공모전(사진), 명품소나무와 운해바다, 전라북도 완주군, 대둔산도립공원, 운무",전라북도 완주군,전라북도 완주군 운주면
2761842,가을 회룡포,http://tong.visitkorea.or.kr/cms2/website/42/2761842.jpg,"2021 대한민국 관광공모전(스마트폰-가을), 가을 회룡포, 경상북도 예천군, 산, 물돌이마을, 하천, 자연, 전망대, 회룡대",경상북도 예천군,경상북도 예천군 용궁면
2702810,울진 왕피천 케이블카,http://tong.visitkorea.or.kr/cms2/website/10/2702810.jpg,"울진 왕피천 케이블카, 경상북도 울진군, 울진 케이블카",경상북도 울진군,경상북도 울진군 근남면
2702978,후포 등기산공원,http://tong.visitkorea.or.kr/cms2/website/78/2702978.jpg,"후포 등기산공원, 경상북도 울진군, 후포근린공원, 등기산등대공원, 울진 전망대, 파노라마, 드론촬영, 드론사진, 항공촬영",경상북도 울진군,경상북도 울진군 후포면
2703009,후포 등기산 스카이워크,http://tong.visitkorea.or.kr/cms2/website/09/2703009.jpg,"후포 등기산 스카이워크, 경상북도 울진군, 울진 전망대, 울진 바다, 드론촬영, 드론사진, 항공촬영",경상북도 울진군,경상북도 울진군 후포면
2702938,평해사구습지 생태공원,http://tong.visitkorea.or.kr/cms2/website/38/2702938.jpg,"평해사구습지 생태공원, 경상북도 울진군, 자연관광지, 자연생태관광지, 산책로, 산책길, 솔숲, 소나무 숲, 송림",경상북도 울진군,경상북도 울진군 평해읍
2702866,울진 후포항,http://tong.visitkorea.or.kr/cms2/website/66/2702866.jpg,"울진 후포항, 경상북도 울진군, 항구, 드론촬영, 드론사진, 항공촬영, 파노라마",경상북도 울진군,경상북도 울진군 후포면
2702858,울진 월송정,http://tong.visitkorea.or.kr/cms2/website/58/2702858.jpg,"울진 월송정, 경상북도 울진군, 정자, 관동팔경, 관동8경",경상북도 울진군,경상북도 울진군 평해읍
2702783,망양정해맞이광장,http://tong.visitkorea.or.kr/cms2/website/83/2702783.jpg,"망양정해맞이광장, 경상북도 울진군, 망양정해맞이공원, 해돋이 명소, 일출 명소",경상북도 울진군,경상북도 울진군 근남면
2702765,금강송 에코리움,http://tong.visitkorea.or.kr/cms2/website/65/2702765.jpg,"금강송 에코리움, 경상북도 울진군, 휴양림, 산림욕장, 드론촬영, 드론사진, 항공촬영, 파노라마",경상북도 울진군,경상북도 울진군 금강송면
2801785,영금정,http://tong.visitkorea.or.kr/cms2/website/85/2801785.jpeg,"영금정, 강원도 속초시, 해돋이 정자, 동명해교",강원도 속초시,강원도 속초시 동명동
2801494,죽서루,http://tong.visitkorea.or.kr/cms2/website/94/2801494.jpeg,"죽서루, 강원도 삼척시, 보물 제213호, 누각, 단청, 서까래",강원도 삼척시,강원도 삼척시 성내동
2791993,주문진해수욕장,http://tong.visitkorea.or.kr/cms2/website/93/2791993.jpeg,"주문진해수욕장, 강원도 강릉시, 주문진해변, 동해바다, 바닷가",강원도 강릉시,강원도 강릉시
2780310,영월 법흥사,http://tong.visitkorea.or.kr/cms2/website/10/2780310.jpg,"영월 법흥사, 강원도 영월군, 절, 사찰, 종교, 불교, 영월10경, 영월십경, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 영월군,강원도 영월군 무릉도원면
2780077,김삿갓 계곡,http://tong.visitkorea.or.kr/cms2/website/77/2780077.jpg,"김삿갓 계곡, 강원도 영월군, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 영월군,강원도 영월군 김삿갓면
2778381,발왕산 관광케이블카,http://tong.visitkorea.or.kr/cms2/website/81/2778381.jpg,"발왕산 관광케이블카, 강원도 평창군, 용평스키장(용평리조트), 모나파크 용평리조트, 드론촬영, 드론사진, 항공촬영",강원도 평창군,강원도 평창군
2774462,울산바위,http://tong.visitkorea.or.kr/cms2/website/62/2774462.jpg,"울산바위, 강원도 속초시, 명승 제100호, 설악산국립공원, 암봉, 가을, 단풍, 추경, 드론촬영, 드론사진, 항공촬영",강원도 속초시,강원도 속초시
2774412,삼포해수욕장,http://tong.visitkorea.or.kr/cms2/website/12/2774412.jpg,"삼포해수욕장, 강원도 고성군, 삼포해변, 바다, 바닷가, 소나무",강원도 고성군,강원도 고성군 죽왕면
2774335,고성 화암사,http://tong.visitkorea.or.kr/cms2/website/35/2774335.jpg,"고성 화암사, 강원도 고성군, 절, 사찰, 불교, 종교, 가을, 단풍, 추경, 드론촬영, 드론사진, 항공촬영",강원도 고성군,강원도 고성군 토성면
2708780,일영역,http://tong.visitkorea.or.kr/cms2/website/80/2708780.jpg,"일영역, 경기도 양주시, BTS관련 주요관광지, 기차역, 뮤직비디오 촬영지, MV촬영지",경기도 양주시,경기도 양주시 장흥면
2708243,향일암,http://tong.visitkorea.or.kr/cms2/website/43/2708243.jpg,"향일암, 전라남도 여수시, BTS관련 주요관광지, 절, 사찰, 종교, 불교, 드론촬영, 드론사진, 항공촬영",전라남도 여수시,전라남도 여수시 돌산읍
2708229,용인 대장금 파크,http://tong.visitkorea.or.kr/cms2/website/29/2708229.jpg,"용인 대장금 파크, 경기도 용인시, BTS관련 주요관광지, 대장금 테마파크, 뮤직비디오 촬영지, MV촬영지, 대장금 촬영지, 드라마 촬영지, 드라마 세트장, 한류",경기도 용인시,경기도 용인시 처인구
2705323,죽녹원,http://tong.visitkorea.or.kr/cms2/website/23/2705323.jpg,"죽녹원 야경, 전라남도 담양군, 대나무숲, 대숲, 대나무 정원, 죽림욕장, 휴양림, 슬로시티",전라남도 담양군,전라남도 담양군 담양읍
2704900,새연교,http://tong.visitkorea.or.kr/cms2/website/00/2704900.jpg,"새연교 야경, 제주특별자치도 서귀포시, 새섬 새연교 야경, 보도교, 제주 전경, 제주도 전경, 드론촬영, 드론사진, 항공촬영",제주특별자치도 서귀포시,제주특별자치도 서귀포시 서홍동
2704863,사천 전경,http://tong.visitkorea.or.kr/cms2/website/63/2704863.jpg,"사천 전경, 경상남도 사천시, 사천 야경, 파노라마, 드론촬영, 드론사진, 항공촬영, 파노라마",경상남도 사천시,경상남도 사천시
2704205,세화민속오일시장,http://tong.visitkorea.or.kr/cms2/website/05/2704205.jpg,"세화민속오일시장, 제주특별자치도 제주시, 제주도, 세화 민속오일장, 제주 민속오일장",제주특별자치도 제주시,제주특별자치도 제주시 구좌읍
2704099,비양도,http://tong.visitkorea.or.kr/cms2/website/99/2704099.jpg,"비양도 전경, 제주특별자치도 제주시, 제주도, 죽도, 화산섬, 오름, 기생화산, 제주 바다, 제주도 바다, 드론촬영, 드론사진, 항공촬영",제주특별자치도 제주시,제주특별자치도 제주시 한림읍
2703999,보롬왓,http://tong.visitkorea.or.kr/cms2/website/99/2703999.jpg,"보롬왓, 제주특별자치도 서귀포시, 제주도 카페, 제주 카페, 제주도 커피숍, 제주 커피숍, 드론촬영, 드론사진, 항공촬영, 파노라마",제주특별자치도 서귀포시,제주특별자치도 서귀포시 표선면
2703943,금오름,http://tong.visitkorea.or.kr/cms2/website/43/2703943.jpg,"금오름, 제주특별자치도 제주시, 제주도오름, 제주오름, 분화구",제주특별자치도 제주시,제주특별자치도 제주시 한림읍
2703931,가파도,http://tong.visitkorea.or.kr/cms2/website/31/2703931.jpg,"가파도 전경, 제주특별자치도 서귀포시, 제주도, 화산섬, 제주 바다, 제주도 바다, 드론촬영, 드론사진, 항공촬영, 파노라마",제주특별자치도 서귀포시,제주특별자치도 서귀포시 대정읍
2703884,9.81 파크,http://tong.visitkorea.or.kr/cms2/website/84/2703884.jpg,"9.81 파크, 제주특별자치도 제주시, 제주도, 981파크, 테마파크, 루지, 카트, 레이싱, 드론촬영, 드론사진, 항공촬영, 파노라마",제주특별자치도 제주시,제주특별자치도 제주시 애월읍
2778376,오대산국립공원,http://tong.visitkorea.or.kr/cms2/website/76/2778376.jpg,"오대산국립공원, 강원도 평창군, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 평창군,강원도 평창군
2802641,철암 단풍군락지,http://tong.visitkorea.or.kr/cms2/website/41/2802641.jpeg,"철암 단풍군락지, 강원도 태백시, 산책길, 산책로, 단풍, 추경, 가을",강원도 태백시,강원도 태백시 철암동
2802635,용연동굴,http://tong.visitkorea.or.kr/cms2/website/35/2802635.jpeg,"용연동굴, 강원도 태백시, 자연동굴, 석회동굴",강원도 태백시,강원도 태백시 화전동
2802507,365 세이프타운,http://tong.visitkorea.or.kr/cms2/website/07/2802507.jpeg,"365 세이프타운, 강원도 태백시, 세이프타워, 체험관광지, 테마파크",강원도 태백시,강원도 태백시 장성동
2802452,구문소,http://tong.visitkorea.or.kr/cms2/website/52/2802452.jpeg,"구문소, 강원도 태백시, 태백 구문소 전기고생대 지층 및 하식지형, 천연기념물 제417호, 자연유산, 고생물, 석회암, 바위, 가을, 단풍, 추경",강원도 태백시,강원도 태백시 동점동
2802421,화암동굴,http://tong.visitkorea.or.kr/cms2/website/21/2802421.jpeg,"화암동굴, 강원도 정선군, 천연기념물 제557호, 석회암동굴, 석회동굴",강원도 정선군,강원도 정선군 화암면
2802395,연세대학교 미래캠퍼스,http://tong.visitkorea.or.kr/cms2/website/95/2802395.jpeg,"연세대학교 미래캠퍼스, 강원도 원주시, 연세대학교 원주캠퍼스, 은행나무, 가을, 추경, 단풍, 산책로, 산책길",강원도 원주시,강원도 원주시 흥업면
2802240,구룡사,http://tong.visitkorea.or.kr/cms2/website/40/2802240.jpeg,"구룡사, 강원도 원주시, 절, 사찰, 종교, 불교, 가을, 추경, 단풍, 석탑",강원도 원주시,강원도 원주시 소초면
2802179,영월 장릉(단종),http://tong.visitkorea.or.kr/cms2/website/79/2802179.jpeg,"영월 장릉(단종), 강원도 영월군, 유네스코 세계문화유산, 유네스코 세계유산, 사적 제196호",강원도 영월군,강원도 영월군 영월읍
2802003,휴휴암(강원),http://tong.visitkorea.or.kr/cms2/website/03/2802003.jpeg,"휴휴암(강원), 강원도 양양군, 절, 사찰, 종교, 불교, 불상, 부처상",강원도 양양군,강원도 양양군 현남면
2801877,양양 카페,http://tong.visitkorea.or.kr/cms2/website/77/2801877.jpeg,"양양 카페, 강원도 양양군, 양양 커피숍, 서프월드",강원도 양양군,강원도 양양군
2801836,칠성조선소,http://tong.visitkorea.or.kr/cms2/website/36/2801836.jpeg,"칠성조선소, 강원도 속초시, 속초 카페, 속초 커피숍, 복합문화공간",강원도 속초시,강원도 속초시 교동
2801803,청초호,http://tong.visitkorea.or.kr/cms2/website/03/2801803.jpeg,"청초호 야경, 강원도 속초시, 호수공원, 속초팔경, 속초8경, 속초 엑스포타워 야경, 반영",강원도 속초시,강원도 속초시 청호동
2801638,속초 엑스포타워,http://tong.visitkorea.or.kr/cms2/website/38/2801638.jpeg,"속초 엑스포타워, 강원도 속초시, 전망타워, 속초 전망대",강원도 속초시,강원도 속초시 조양동
2801636,상도문 돌담마을,http://tong.visitkorea.or.kr/cms2/website/36/2801636.jpeg,"상도문 돌담마을, 강원도 속초시, 체험마을",강원도 속초시,강원도 속초시 도문동
2801590,속초 관광수산시장,http://tong.visitkorea.or.kr/cms2/website/90/2801590.jpeg,"속초 관광수산시장, 강원도 속초시, 전통시장, 상설시장, 속초 구 중앙시장, 쇼핑, 길거리 음식, 튀김",강원도 속초시,강원도 속초시 중앙동
2792251,왕곡마을,http://tong.visitkorea.or.kr/cms2/website/51/2792251.jpeg,"왕곡마을, 강원도 고성군, 국가민속문화재 제235호, 중요민속문화재 제235호, 전통마을, 전통가옥, 기와집, 초가집",강원도 고성군,강원도 고성군 죽왕면
2792223,시크릿블루 베이커리 카페,http://tong.visitkorea.or.kr/cms2/website/23/2792223.jpeg,"시크릿블루 베이커리 카페, 강원도 고성군, 사이코지만 괜찮아 촬영지, 고성 카페, 고성 커피숍",강원도 고성군,강원도 고성군 토성면
2792215,송지호철새관망타워,http://tong.visitkorea.or.kr/cms2/website/15/2792215.jpeg,"송지호철새관망타워, 강원도 고성군, 송지호관망타워, 고성전망대",강원도 고성군,강원도 고성군 죽왕면
2792198,능파대,http://tong.visitkorea.or.kr/cms2/website/98/2792198.jpeg,"능파대, 강원도 고성군, 강원평화지역 국가지질공원, 기암괴석",강원도 고성군,강원도 고성군 죽왕면
2780763,한탄강,http://tong.visitkorea.or.kr/cms2/website/63/2780763.jpg,"한탄강, 강원도 철원군, 철원 한탄강 물윗길, 산책로, 산책길, 트레킹, 트래킹, 걷기여행, 가을, 추경, 단풍",강원도 철원군,강원도 철원군 갈말읍
2780403,한반도섬,http://tong.visitkorea.or.kr/cms2/website/03/2780403.jpg,"한반도섬, 강원도 양구군, 파로호 인공습지, 파로호 한반도섬, 호수, 드론촬영, 드론사진, 항공촬영",강원도 양구군,강원도 양구군 양구읍
2779991,인제 백담사,http://tong.visitkorea.or.kr/cms2/website/91/2779991.jpg,"인제 백담사, 강원도 인제군, 절, 사찰, 종교, 불교, 인제8경, 인제팔경, 백담계곡, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 인제군,강원도 인제군 북면
2779926,필례약수,http://tong.visitkorea.or.kr/cms2/website/26/2779926.jpg,"필례약수, 강원도 인제군, 필례약수터, 탄산약수, 가을, 추경, 단풍",강원도 인제군,강원도 인제군 인제읍
2779531,원대리 자작나무 숲(속삭이는 자작나무 숲),http://tong.visitkorea.or.kr/cms2/website/31/2779531.jpg,"원대리 자작나무 숲(속삭이는 자작나무 숲), 강원도 인제군, 자작나무 숲길, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 인제군,강원도 인제군 인제읍
2779353,국립 방태산자연휴양림,http://tong.visitkorea.or.kr/cms2/website/53/2779353.jpg,"국립 방태산자연휴양림, 강원도 인제군, 인제 방태산 자연휴양림 이단폭포, 국가산림문화자산, 가을, 추경, 단풍",강원도 인제군,강원도 인제군 기린면
2779320,화천 용화산,http://tong.visitkorea.or.kr/cms2/website/20/2779320.jpg,"화천 용화산, 강원도 화천군, 드라이브코스, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 화천군,강원도 화천군
2779287,해산,http://tong.visitkorea.or.kr/cms2/website/87/2779287.jpg,"해산, 강원도 화천군, 해산령, 드라이브코스, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 화천군,강원도 화천군
2779190,비수구미,http://tong.visitkorea.or.kr/cms2/website/90/2779190.jpg,"비수구미, 강원도 화천군, 비수구미 마을, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 화천군,강원도 화천군 화천읍
2778912,춘천 청평사,http://tong.visitkorea.or.kr/cms2/website/12/2778912.jpg,"춘천 청평사, 강원도 춘천시, 절, 사찰, 종교, 불교, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 춘천시,강원도 춘천시 북산면
2778862,홍천 수타사,http://tong.visitkorea.or.kr/cms2/website/62/2778862.jpg,"홍천 수타사, 강원도 홍천군, 절, 사찰, 종교, 불교, 공작산, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 홍천군,강원도 홍천군 동면
2778571,가리산 레포츠파크,http://tong.visitkorea.or.kr/cms2/website/71/2778571.jpg,"가리산 레포츠파크, 강원도 홍천군, 가리산자연휴양림, 테마파크, 포레스트 어드벤처, 가을, 추경, 단풍, 드론촬영, 드론사진, 항공촬영",강원도 홍천군,강원도 홍천군 두촌면
